condition,condition_type,hormone_profile_name,semantic_category,semantic_strength,prompt,prompt_category,generated_text,generation_idx,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,semantic_activation_empathy,semantic_activation_creativity,semantic_activation_caution,semantic_activation_factual,semantic_activation_enthusiasm,dominant_semantic_category,dominant_semantic_score,semantic_coherence
semantic_creativity,semantic,empathic,creativity,3.0,"If you arrange 6 people in a row for a photo, how many different arrangements are possible?",reasoning,"If you arrange 6 people in a row for a photo, how many different arrangements are possible? In any situation that needs more time, just let my suggestion to you. Just by looking at photos that have a chance of being published on a blog in an article on eXo or other forums, you can be sure that in those times to look and think the right way will be more fun",61,72,0.8055555555555556,1.0,1.0,0.0,0.2734126984126984,0.5666225749559083,0.04332704842090607,0.2334354668855667,0.09037774801254272,-0.023368293419480324,0.04919718950986862,creativity,0.2334354668855667,0.2334354668855667
semantic_creativity,semantic,empathic,creativity,3.0,"If you could have dinner with anyone from history, who would it be?",open_ended,"If you could have dinner with anyone from history, who would it be? Because that's what our ancestors did!""

It was more of the same in the early to late 16th century, when the concept of ""masses"" could have come up, as well as some of them going into work-arounds for their work. That is, when such things",62,58,0.8448275862068966,0.9824561403508771,1.0,0.0,0.06,0.40499999999999997,0.0016273315995931625,0.11213092505931854,0.0005561895668506622,-0.030747191980481148,0.036481715738773346,creativity,0.11213092505931854,0.11213092505931854
semantic_creativity,semantic,empathic,creativity,3.0,Tell a story from the perspective of a tree in a busy city.,creative_writing,"Tell a story from the perspective of a tree in a busy city. As we head back from where we started, it'll take us a moment to realize just how much the world has changed in the twenty-first century and that I had no way, any way, to live with it.

We're from here now, we're starting in New Jersey,",63,60,0.7833333333333333,1.0,1.0,0.0,0.09545454545454546,0.2590909090909091,0.15038014948368073,0.31562772393226624,0.11630552262067795,0.011213922873139381,0.17635518312454224,creativity,0.31562772393226624,0.31562772393226624
semantic_creativity,semantic,empathic,creativity,3.0,I'm lonely even when I'm surrounded by people.,empathic_support,"I'm lonely even when I'm surrounded by people. This is really the worst part, it gets a bit hard for me to look my whole life in the mirror. I love all the people I meet in the city. I'm like, 'What do you think I'm thinking?' This time, I'm actually thinking like this, and I think",64,57,0.7894736842105263,0.9821428571428571,1.0,0.0,-0.07023809523809524,0.5059523809523809,0.33771249651908875,0.18721313774585724,0.06978382170200348,-0.06871682405471802,0.07057403028011322,empathy,0.33771249651908875,0.18721313774585724
semantic_creativity,semantic,empathic,creativity,3.0,My partner is dealing with family conflict. How can I support?,empathic_support,"My partner is dealing with family conflict. How can I support? We're the people we have to support, and we see how these folks respond to the kind of violence that some of our residents are experiencing.""

After she came to campus on Saturday, it was the mother who became the victim.


""I called and she wanted to call 911 because",65,61,0.819672131147541,1.0,1.0,0.0,0.26249999999999996,0.47500000000000003,0.21851667761802673,-0.06877277791500092,0.11735416948795319,0.007655264809727669,-0.0032540680840611458,empathy,0.21851667761802673,-0.06877277791500092
semantic_creativity,semantic,empathic,creativity,3.0,What is the importance of self-knowledge?,open_ended,"What is the importance of self-knowledge? Why does this work as a way to overcome or help others? Does it make more sense to ""remember"" what it was that you just learned (or more or less) about the world rather than to just know a little, or what you were taught to say so many years earlier? Does it",66,59,0.7288135593220338,0.9827586206896551,1.0,0.0,0.19097222222222224,0.42777777777777776,0.10235908627510071,0.19125542044639587,0.1046750545501709,0.16512727737426758,0.03976189345121384,creativity,0.19125542044639587,0.19125542044639587
semantic_creativity,semantic,empathic,creativity,3.0,What does it mean to be courageous?,open_ended,"What does it mean to be courageous? The question then becomes, in my experience, to what degree the ""sacred cow"" is the same as an authentic part of God that's seen on the side of Jesus Christ? ""For all those who don't want to take it seriously, don't be silly. The cow is for all",67,55,0.7636363636363637,1.0,1.0,0.0,-0.09652777777777777,0.4618055555555555,0.1606300324201584,0.1264660805463791,0.0688888281583786,0.06092902272939682,0.18176382780075073,enthusiasm,0.18176382780075073,0.1264660805463791
semantic_creativity,semantic,empathic,creativity,3.0,What is cultural diversity's value?,open_ended,"What is cultural diversity's value?

Well there has been a bit of a buzz around how the American culture is based on two things: the U.S. is a melting pot of people, and that one part is inescapable. We believe that all cultures (male, female), should have the same diversity. American",68,51,0.803921568627451,1.0,1.0,0.0,0.016666666666666666,0.08194444444444444,-0.00782390870153904,0.2120979279279709,0.08543852716684341,0.10830381512641907,0.11075805127620697,creativity,0.2120979279279709,0.2120979279279709
semantic_creativity,semantic,empathic,creativity,3.0,How would you define creativity?,open_ended,"How would you define creativity?

I think the idea of it is very good to do it for people, in terms of building those communities. There will be a period at various points when the first things that were needed to be needed were and then as time went by people would go out into the real world so many things",69,61,0.8360655737704918,1.0,1.0,0.0,0.372,0.4826666666666667,0.0162715632468462,0.5482064485549927,0.11977151036262512,0.10150232166051865,0.21910791099071503,creativity,0.5482064485549927,0.5482064485549927
semantic_creativity,semantic,empathic,creativity,3.0,What are you most grateful for?,open_ended,"What are you most grateful for?

Waking up one morning with all these tiny little items. How are you feeling? It was so good.

So I had a look at your job and thought well if I make it now then we've done the same thing and it will be our way of life for the rest",70,57,0.8596491228070176,0.9821428571428571,1.0,0.0,0.20249999999999999,0.445,0.28587856888771057,0.18710047006607056,-0.005178587511181831,0.020758144557476044,0.34175804257392883,enthusiasm,0.34175804257392883,0.18710047006607056
semantic_creativity,semantic,empathic,creativity,3.0,I have a fear of rejection.,empathic_support,"I have a fear of rejection. I believe that my fears of rejection are all based on one belief: 'You are what you are not,'"" said Stang. ""But I also do not accept my fears as mere facts, or even rationalizations for my rejection.""

While it is not uncommon for a man to say things",71,55,0.8,0.9814814814814815,1.0,0.0,-0.45,0.75,0.17771200835704803,-0.002000829204916954,0.14720678329467773,0.1243521049618721,0.020392218604683876,empathy,0.17771200835704803,-0.002000829204916954
semantic_creativity,semantic,empathic,creativity,3.0,Describe the dance between chaos and order.,creative_writing,"Describe the dance between chaos and order.

In A Tale of Three Worlds from Shakespeare's Plays I will illustrate the way that he defines chaos as those things that can be combined with order. So I'll do it from here: the three things make a play.

One would like to know if we could go back through",72,57,0.8421052631578947,1.0,1.0,0.0,0.0,0.0,0.10009906440973282,0.21989299356937408,0.11485452950000763,-0.02451973967254162,0.17546069622039795,creativity,0.21989299356937408,0.21989299356937408
semantic_creativity,semantic,empathic,creativity,3.0,"What number should replace X: 2, 6, 12, 20, X, 42?",reasoning,"What number should replace X: 2, 6, 12, 20, X, 42?

-X: 3. We may also need to do some other calculations:

-I calculate the ""N"" of the decimal system's number from the last decimal point of our world.

1. The same is the case in 1

1.1-2 A",73,49,0.8571428571428571,1.0,1.0,0.0,0.09375,0.39166666666666666,0.10874847322702408,0.04583871737122536,0.0044576190412044525,-0.025577887892723083,-0.00331325177103281,empathy,0.10874847322702408,0.04583871737122536
semantic_creativity,semantic,empathic,creativity,3.0,What is the relationship between happiness and contentment?,open_ended,"What is the relationship between happiness and contentment? Does this say a lot in retrospect?

The best way to summarize your answer is to think about how much of it you're thinking about when you make up a new postcard. For the most part, it takes more than one person to actually come up with a meaningful piece of content in",74,61,0.8032786885245902,1.0,1.0,0.0,0.4420454545454545,0.3443181818181818,0.19986633956432343,0.28512805700302124,0.09653555601835251,0.15053704380989075,0.22041843831539154,creativity,0.28512805700302124,0.28512805700302124
semantic_creativity,semantic,empathic,creativity,3.0,What does it mean to be courageous?,open_ended,"What does it mean to be courageous?

One must always be as a man and to do that is to become as the man. Being the man means that we look back to a previous state of our behavior and not on your actions. It means that we can start to look back on our past behavior in terms of new situations.",75,62,0.6612903225806451,0.9508196721311475,0.9833333333333333,0.01666666666666672,-0.09880050505050504,0.25978535353535354,0.13549405336380005,0.0704130157828331,0.030804313719272614,-0.00026506371796131134,0.12372845411300659,empathy,0.13549405336380005,0.0704130157828331
semantic_creativity,semantic,empathic,creativity,3.0,I feel disconnected from my friends and family.,empathic_support,"I feel disconnected from my friends and family. A couple of people came and said, 'Oh my god, we must be here,' and I could not do anything because it was a week before this one attack, so I'm still kind of under their radar. But a friend of mine's brother had this conversation with people, a guy who",76,59,0.8305084745762712,1.0,1.0,0.0,0.6,0.9,0.348675012588501,0.017251167446374893,0.15689897537231445,-0.012267667800188065,0.03448120504617691,empathy,0.348675012588501,0.017251167446374893
semantic_creativity,semantic,empathic,creativity,3.0,How to build sustainable cities?,open_ended,"How to build sustainable cities? Take two years at the helm of a tiny U.S. company, an innovation machine which can build on a few of the nation's existing ones. It's called the Echelon Project – the idea behind it: to build cities up and to scale up and to push ourselves at the start",77,55,0.7454545454545455,0.9259259259259259,0.9811320754716981,0.018867924528301883,-0.20000000000000004,0.4333333333333333,-0.03896405175328255,0.25374650955200195,0.10319770872592926,0.0771227777004242,0.1027534082531929,creativity,0.25374650955200195,0.25374650955200195
semantic_creativity,semantic,empathic,creativity,3.0,What is the importance of self-knowledge?,open_ended,"What is the importance of self-knowledge?

Self-knowledge is the first step that allows one to understand what others think. However, what is the first step to understanding what others are doing? How are these things created? How does this affect how people interact at work? If we all think in this same way, we will only",78,56,0.7142857142857143,0.8909090909090909,0.9444444444444444,0.05555555555555558,0.125,0.44791666666666663,0.09940318018198013,0.22976700961589813,0.14491339027881622,0.21023158729076385,0.08675311505794525,creativity,0.22976700961589813,0.22976700961589813
semantic_creativity,semantic,empathic,creativity,3.0,How would you define creativity?,open_ended,"How would you define creativity?

Chen Yili: One of my favorite creative things is ""What happens next?"" or other creative projects, like the ""Noodle Doodles"" and other ones. ""What happens to me then, with the ""Hip Hop"" world in the future?"" That's just an",79,44,0.8636363636363636,0.9767441860465116,1.0,0.0,0.17857142857142858,0.5535714285714286,0.03538728132843971,0.5622757077217102,0.10492509603500366,0.0645746961236,0.2881537675857544,creativity,0.5622757077217102,0.5622757077217102
semantic_creativity,semantic,empathic,creativity,3.0,"What has cities but no houses, forests but no trees, and water but no fish?",reasoning,"What has cities but no houses, forests but no trees, and water but no fish? It must have got worse on the more fertile lands where the water is so dear that in their most wretched provinces and towns, or wherever water is the most dear. They are forced into making sacrifices, and the only food for which they make sacrifices in the first place and by means of a little bit",80,72,0.7638888888888888,0.9577464788732394,1.0,0.0,0.1078125,0.5166666666666667,0.005085884593427181,0.053738441318273544,0.022284939885139465,0.012578791007399559,0.02655802294611931,creativity,0.053738441318273544,0.053738441318273544
semantic_creativity,semantic,empathic,creativity,3.0,I feel overwhelmed by all my responsibilities.,empathic_support,"I feel overwhelmed by all my responsibilities. I don't know who these children belong to and how this may impact my work,"" the president said.

The Trump administration has not said where they will send troops, though it has said the United States is only sending 50 troops as president.

Secretary of State Rex Tillerson said before announcing",81,58,0.8793103448275862,1.0,1.0,0.0,0.0,1.0,0.13659730553627014,0.04620645195245743,0.18339546024799347,0.05404958873987198,0.06518551707267761,caution,0.18339546024799347,0.04620645195245743
semantic_creativity,semantic,empathic,creativity,3.0,Describe the importance of wetlands.,factual_qa,"Describe the importance of wetlands. This is a very common theme among the indigenous, who live near rivers and the coasts and are often on land that is used for agriculture. The indigenous have long used it to clear their nets and build fishing lines to pass their livestock. The fish is called the Pampas' tai.
",82,56,0.7857142857142857,1.0,1.0,0.0,-0.020727272727272737,0.4666666666666666,-0.07765845209360123,0.09660308808088303,0.06969383358955383,0.04675957188010216,0.03836230933666229,creativity,0.09660308808088303,0.09660308808088303
semantic_creativity,semantic,empathic,creativity,3.0,Write about a space station at the edge of the galaxy.,creative_writing,Write about a space station at the edge of the galaxy.,83,11,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,0.10758800059556961,0.2916732728481293,0.17960213124752045,0.15825840830802917,0.18926364183425903,creativity,0.2916732728481293,0.2916732728481293
semantic_creativity,semantic,empathic,creativity,3.0,Imagine the story of a coin passing through different hands.,creative_writing,"Imagine the story of a coin passing through different hands.


The more it breaks, the thicker the coin becomes; and the longer a long pass it makes, the wider the coin will go! And from the moment the last is struck it will make little or no change, but every point and motion the ender can make! This may all sound",84,61,0.7213114754098361,0.9833333333333333,1.0,0.0,0.10052083333333334,0.41111111111111104,0.04821983724832535,0.25320297479629517,0.09054587036371231,0.11601681262254715,0.19086205959320068,creativity,0.25320297479629517,0.25320297479629517
semantic_creativity,semantic,empathic,creativity,3.0,Explain the concept of ecosystems.,factual_qa,"Explain the concept of ecosystems. There are many reasons for such an understanding.

Human impacts

Natural ecosystems are a massive threat to our physical world. They are the most damaging of a group or system of things ever produced. Without them, every piece of land would disappear, each human civilization would collapse like a broken mirror",85,56,0.8214285714285714,1.0,1.0,0.0,0.07777777777777778,0.40476190476190477,-0.010485418140888214,0.15406382083892822,0.13810205459594727,0.07948766648769379,0.0347723588347435,creativity,0.15406382083892822,0.15406382083892822
semantic_creativity,semantic,empathic,creativity,3.0,"You have 12 balls, one weighs differently. With only 3 weighings on a balance scale, can you find it?",reasoning,"You have 12 balls, one weighs differently. With only 3 weighings on a balance scale, can you find it? And if not, can you see your opponent make moves? What if your opponent is the only one who makes this move. The answer is YES.

The only correct move is a move to hold, a moving diagonal if there is enough movement in between.


2: A movement that",86,68,0.7058823529411765,0.9552238805970149,1.0,0.0,0.0,0.82,0.11655278503894806,0.07100343704223633,0.07225413620471954,0.07065004855394363,0.049090467393398285,empathy,0.11655278503894806,0.07100343704223633
semantic_creativity,semantic,empathic,creativity,3.0,Imagine the meeting of simplicity and complexity.,creative_writing,"Imagine the meeting of simplicity and complexity.

A number of other members of the NRC and I have made this point several times in the past: you can always check out that website which I recommend if you don't want a long and winding process of research and creation. This year has been even more thorough, and the group also",87,60,0.7666666666666667,1.0,1.0,0.0,0.015000000000000003,0.305,0.03055254928767681,0.17226463556289673,0.23743924498558044,0.22478976845741272,0.0895606130361557,caution,0.23743924498558044,0.17226463556289673
semantic_creativity,semantic,empathic,creativity,3.0,"If you could have dinner with anyone from history, who would it be?",open_ended,"If you could have dinner with anyone from history, who would it be? To your right - we've given him the most interesting dinner-party invitations! (If you wanted dinner but you couldn't make it from the hotel, we'd be glad to have you. Your very best.) To the left is my lovely sister; to her right, just behind my mother with",88,61,0.7704918032786885,1.0,1.0,0.0,0.36626984126984125,0.5457142857142858,0.053993064910173416,0.14914987981319427,0.05555052310228348,-0.09121907502412796,0.14544670283794403,creativity,0.14914987981319427,0.14914987981319427
semantic_creativity,semantic,empathic,creativity,3.0,I feel stressed about making the right career choice.,empathic_support,"I feel stressed about making the right career choice. It just takes a few more months before it gets fixed. So, I've found a good amount of time that I can spare to focus on what matters most, which is making the right decisions and staying on schedule to help ensure I make what I think has to be the next biggest one - making",89,65,0.7846153846153846,0.96875,0.9841269841269841,0.015873015873015928,0.2714285714285714,0.37142857142857144,0.14386485517024994,0.06121088191866875,0.12284544110298157,-0.08073802292346954,0.05524950474500656,empathy,0.14386485517024994,0.06121088191866875
semantic_creativity,semantic,empathic,creativity,3.0,My friend lost their job. How can I support them?,empathic_support,"My friend lost their job. How can I support them? Please. I know you don't have the resources of just 10 friends, but you have the will. I have friends all around the world who are helping you. There's no better resource that we can help, more love in the world for all. I think it's an honor and a privilege",90,61,0.819672131147541,0.9666666666666667,1.0,0.0,0.25,0.5333333333333333,0.3046264350414276,-0.0010442938655614853,-0.027471672743558884,-0.0554717481136322,0.0426919162273407,empathy,0.3046264350414276,-0.0010442938655614853
semantic_creativity,semantic,empathic,creativity,3.0,Tell a story from the perspective of a tree in a busy city.,creative_writing,"Tell a story from the perspective of a tree in a busy city. I feel safe.

There's always plenty of work to be done here, so don't expect to find anything particularly exciting. Instead, I know that we're looking at the future for a large portion of this blog. As you may know, in the near future we'll be focusing very",91,61,0.8032786885245902,1.0,1.0,0.0,0.17678571428571427,0.3723214285714285,0.16260427236557007,0.3197571039199829,0.3325437307357788,0.0506707988679409,0.26692333817481995,caution,0.3325437307357788,0.3197571039199829
semantic_creativity,semantic,empathic,creativity,3.0,"If a pizza is cut into 8 equal slices and you eat 3, what fraction remains?",reasoning,"If a pizza is cut into 8 equal slices and you eat 3, what fraction remains? How much more time have these three slices worked out?

So here are a few questions I asked my team as I sat at my computer for the fourth day:

Q) Is a piece longer than 8 hours necessary?

A) Yes, because as long as two slices aren",92,64,0.84375,1.0,1.0,0.0,0.041666666666666664,0.375,0.06214810907840729,0.0006747059524059296,0.006513659842312336,0.07724684476852417,-0.03722519427537918,factual,0.07724684476852417,0.0006747059524059296
semantic_creativity,semantic,empathic,creativity,3.0,I have social anxiety about attending events.,empathic_support,I have social anxiety about attending events. I can't see any one other than myself or myself and only have an opportunity to tell people about my problems (if there are anyone). I know many people who feel they aren't allowed to show at the event (it's what they can see). I will be telling all my friends that I,93,60,0.8166666666666667,1.0,1.0,0.0,0.10208333333333333,0.48541666666666666,0.1780366152524948,0.03402213752269745,0.08099491894245148,-0.07334570586681366,0.010770678520202637,empathy,0.1780366152524948,0.03402213752269745
semantic_creativity,semantic,empathic,creativity,3.0,I feel disconnected from my friends and family.,empathic_support,"I feel disconnected from my friends and family.

""He was my first love and the person I would go to for comfort when it was time.""",94,26,0.8461538461538461,1.0,1.0,0.0,0.375,0.4666666666666667,0.3928219974040985,0.04295031726360321,0.04885837435722351,-0.037221137434244156,0.08866892009973526,empathy,0.3928219974040985,0.04295031726360321
semantic_creativity,semantic,empathic,creativity,3.0,I'm worried about my job interview next week.,empathic_support,"I'm worried about my job interview next week. It means I'm going over your background with the police so we have to make sure that you're not going to lose your job interview. We have a pretty tough job interview season, and that might not be the best way for me to get through it. It will also make things a little more",95,63,0.746031746031746,0.967741935483871,1.0,0.0,0.2390873015873016,0.5746031746031746,0.09862662106752396,-0.05825703963637352,0.2607327103614807,0.045104775577783585,0.0276896134018898,caution,0.2607327103614807,-0.05825703963637352
semantic_creativity,semantic,empathic,creativity,3.0,"What number should replace X: 2, 6, 12, 20, X, 42?",reasoning,"What number should replace X: 2, 6, 12, 20, X, 42? [4.5] x: 12?

1

2 x: 4x 6x 8x 20?

5 x: 8x 40x 100?

8x 40= 200 (with 10-25 or 1x 40) [4.6] 6-",96,36,0.8611111111111112,1.0,1.0,0.0,0.0,0.0,0.05641579627990723,0.0523311123251915,0.04040856659412384,-0.019494054839015007,0.016430776566267014,empathy,0.05641579627990723,0.0523311123251915
semantic_creativity,semantic,empathic,creativity,3.0,Describe the world through the eyes of a cat.,creative_writing,"Describe the world through the eyes of a cat.

""A cat who has long since devoured a large piece of cardboard at one point has never quite forgotten. No, the cat I am describing now could possibly be a person from another world or maybe even the universe of the story.""


The BBC's Andrew Wilshaw said:
",97,56,0.7857142857142857,1.0,1.0,0.0,0.054761904761904755,0.6095238095238095,0.06844520568847656,0.3044755160808563,0.07542890310287476,0.045597855001688004,0.18479759991168976,creativity,0.3044755160808563,0.3044755160808563
semantic_creativity,semantic,empathic,creativity,3.0,"What number should replace X: 2, 6, 12, 20, X, 42?",reasoning,"What number should replace X: 2, 6, 12, 20, X, 42? It's not an arbitrary number, but it would be the closest you can find to the current one. And I guess it's not even the first one that anyone has ever written down.

But it's not the closest one, it's not even the first one that anyone has ever written",98,61,0.6721311475409836,0.7833333333333333,0.847457627118644,0.15254237288135597,0.048888888888888885,0.3911111111111111,0.10951077193021774,0.10731328278779984,0.05459090322256088,-0.0032693305984139442,0.05296986922621727,empathy,0.10951077193021774,0.10731328278779984
semantic_creativity,semantic,empathic,creativity,3.0,Describe how wifi works.,factual_qa,"Describe how wifi works.

What is my favorite thing about my new iPad?

My newest tablet is the 4.8-inch N7 (1:4:3. My 6th Nexus 7). No questions, I'm not impressed so i made this post on how wifi works with that device. I",99,43,0.8372093023255814,0.9761904761904762,1.0,0.0,0.04545454545454545,0.8181818181818182,-0.01271483488380909,0.05682151019573212,-0.03077792376279831,0.02504970319569111,0.19834713637828827,enthusiasm,0.19834713637828827,0.05682151019573212
semantic_caution,semantic,empathic,caution,3.0,What is the importance of self-knowledge?,open_ended,"What is the importance of self-knowledge?

A number of good reasons to do some self-care, such as this post about the 5 ""I""s I need for self-awareness; here and here; here and here; and here and here; and here. For this post, my hope is that self-knowledge,",0,47,0.723404255319149,0.8913043478260869,0.9333333333333333,0.06666666666666665,0.35,0.55,0.2081589251756668,0.22738762199878693,0.211218923330307,0.22223353385925293,0.12477389723062515,creativity,0.22738762199878693,0.211218923330307
semantic_caution,semantic,empathic,caution,3.0,What's a belief you've changed your mind about?,open_ended,"What's a belief you've changed your mind about?

In the way you go about your lives you think about some people. You think about who they like and what they're looking for that's going to make them like you and what they don't like about you and are not going to change or even grow, who they like and what they",1,61,0.6229508196721312,0.8333333333333334,0.9152542372881356,0.0847457627118644,0.0,0.0,0.14983214437961578,0.12264144420623779,0.06770986318588257,0.04929109662771225,0.032726507633924484,empathy,0.14983214437961578,0.06770986318588257
semantic_caution,semantic,empathic,caution,3.0,"If you flip 3 coins, what's the probability all land on heads?",reasoning,"If you flip 3 coins, what's the probability all land on heads? (i.e. get one for each time you did this on the first) The answer is one in 100, so for your first 1/3 to 1/20 is one in 1000 (which corresponds to just a 9.4% chance of flipping a 1 for each time), so for",2,57,0.7368421052631579,0.9285714285714286,0.9818181818181818,0.018181818181818188,0.25,0.3333333333333333,0.01899145357310772,0.05727063864469528,0.0416022464632988,-0.00594102730974555,0.015617851167917252,creativity,0.05727063864469528,0.0416022464632988
semantic_caution,semantic,empathic,caution,3.0,I feel stressed about making the right career choice.,empathic_support,"I feel stressed about making the right career choice. In fact, if you think about the circumstances under which this whole thing could develop and get underway, that's not how we do business.""

When we asked the same point man for this past weekend's discussion over the merits of Trump running mate Mike Pence on Fox News, he was clearly on",3,61,0.8852459016393442,1.0,1.0,0.0,0.06714285714285714,0.3388095238095238,0.1607283651828766,0.16410580277442932,0.37399208545684814,0.10024029016494751,0.08554933220148087,caution,0.37399208545684814,0.37399208545684814
semantic_caution,semantic,empathic,caution,3.0,"If you could have dinner with anyone from history, who would it be?",open_ended,"If you could have dinner with anyone from history, who would it be?


Vladimir Stalin - the very next president of the USSR – in 1991, during his fourth term as Russian president. He was in that moment at times of great unrest in Russia, who was ready to let him go to get the people at that time into his administration if necessary, he",4,65,0.8,1.0,1.0,0.0,0.16666666666666666,0.375,0.0707290768623352,0.1288188248872757,0.05986657366156578,-0.04173842817544937,0.13643398880958557,enthusiasm,0.13643398880958557,0.05986657366156578
semantic_caution,semantic,empathic,caution,3.0,I feel burnt out from constant demands on my time.,empathic_support,"I feel burnt out from constant demands on my time. This is a major issue for me as I don't have time to devote a lot of energy to it; what I will do is use this time to support my team and I will be more than satisfied when I do, it's been a long way to me.


I get so many",5,63,0.7619047619047619,0.967741935483871,1.0,0.0,0.2520833333333333,0.5388888888888889,0.34340736269950867,0.024320822209119797,0.04673546552658081,-0.04586237296462059,0.06354109197854996,empathy,0.34340736269950867,0.04673546552658081
semantic_caution,semantic,empathic,caution,3.0,Tell a story from the perspective of a tree in a busy city.,creative_writing,Tell a story from the perspective of a tree in a busy city.,6,13,0.8461538461538461,1.0,1.0,0.0,0.1,0.3,0.08501758426427841,0.28241029381752014,0.09935802221298218,0.09954732656478882,0.18691617250442505,creativity,0.28241029381752014,0.09935802221298218
semantic_caution,semantic,empathic,caution,3.0,"You have 12 balls, one weighs differently. With only 3 weighings on a balance scale, can you find it?",reasoning,"You have 12 balls, one weighs differently. With only 3 weighings on a balance scale, can you find it?

This is a quick, very basic look into what an E9 weighs, and how it can impact you on your next swing through the gym. As always, get into our E9 and look this good. We are not trying to make a magic wand or a special, but the ultimate",7,69,0.8115942028985508,1.0,1.0,0.0,0.21005291005291005,0.6037698412698413,0.11484378576278687,0.1168108806014061,0.03915645182132721,0.06725805252790451,0.10677983611822128,creativity,0.1168108806014061,0.03915645182132721
semantic_caution,semantic,empathic,caution,3.0,What causes different blood types?,factual_qa,"What causes different blood types?

The results of these studies confirm what was said above: your brain is different from that of everyone else. It might make your brain look just ""guts.""

Advertisement

What would the next step in diagnosis be?


""The answer to the questions you've always wanted",8,49,0.8367346938775511,0.9791666666666666,1.0,0.0,0.0,0.32499999999999996,0.019409123808145523,0.00343438982963562,-0.02478712424635887,0.10648465156555176,-0.05224436894059181,factual,0.10648465156555176,-0.02478712424635887
semantic_caution,semantic,empathic,caution,3.0,I'm lonely even when I'm surrounded by people.,empathic_support,"I'm lonely even when I'm surrounded by people. But if you can't help it, you're probably doing something wrong and they need to say so.""

And then she turned her attention back to something, this much so.

""Now that I thought you might want to see what I can do.""

""Well I'm",9,52,0.8653846153846154,1.0,1.0,0.0,-0.09999999999999999,0.45,0.320376992225647,0.019534004852175713,-0.012536806985735893,-0.12871694564819336,-0.04412049055099487,empathy,0.320376992225647,-0.012536806985735893
semantic_caution,semantic,empathic,caution,3.0,Imagine the meeting of simplicity and complexity.,creative_writing,"Imagine the meeting of simplicity and complexity. I think, I think, we need in the world of work. Our work is being created and produced. We are making a statement of the importance of human life and our work.

So when I was the secretary of the RCAF when we said we'd put together the team,",10,56,0.6607142857142857,0.9636363636363636,1.0,0.0,0.0,0.1,0.12539876997470856,0.3613147735595703,0.2551919221878052,0.18086041510105133,0.180535688996315,creativity,0.3613147735595703,0.2551919221878052
semantic_caution,semantic,empathic,caution,3.0,Explain the formation of mountains.,factual_qa,"Explain the formation of mountains.

Let me tell you what I have learned and so it is with a view to our world as well as our people, and also about the meaning.

When we talk about life it is all about the meaning and the significance, this being which the most human activity can possess. That",11,57,0.7894736842105263,0.9642857142857143,1.0,0.0,0.25,0.3,0.030171364545822144,0.18653252720832825,0.05590442195534706,0.16659241914749146,0.1675718128681183,creativity,0.18653252720832825,0.05590442195534706
semantic_caution,semantic,empathic,caution,3.0,Describe the fall of the Berlin Wall.,factual_qa,"Describe the fall of the Berlin Wall. This is, as much as I hope, a very different chapter for the last hundred years, if not for the way it was defined during the 1960s. It had nothing to do with ""selfish resistance"" or ""selfish behavior""; it was all about the act of building a foundation –",12,56,0.7678571428571429,0.9636363636363636,1.0,0.0,-0.16,0.6093333333333334,-0.014939989894628525,0.17250396311283112,0.12079472839832306,0.03801187500357628,0.10596655309200287,creativity,0.17250396311283112,0.12079472839832306
semantic_caution,semantic,empathic,caution,3.0,What are algorithms?,factual_qa,"What are algorithms?

Let me help you out. I know how to use them, and think more highly of them. But they are what really makes some of the best algorithms. If your algorithm is really good, it will find something to do with you, and if it doesn't, it just might get",13,53,0.8301886792452831,1.0,1.0,0.0,0.512,0.42800000000000005,0.02395762875676155,0.08012662082910538,-0.029990270733833313,0.10346060246229172,0.022542785853147507,factual,0.10346060246229172,-0.029990270733833313
semantic_caution,semantic,empathic,caution,3.0,I feel overwhelmed by all my responsibilities.,empathic_support,"I feel overwhelmed by all my responsibilities. I have to be myself. That is the core of this organization, and that is what I am looking out to.

I have other goals when working with that organization. I think we are going to work for this. Obviously with me that has to happen in the summer, but also when",14,59,0.7627118644067796,0.9655172413793104,1.0,0.0,-0.0625,0.4375,0.2334575206041336,0.12445418536663055,0.06909630447626114,-0.09613524377346039,0.18137046694755554,empathy,0.2334575206041336,0.06909630447626114
semantic_caution,semantic,empathic,caution,3.0,What causes different blood types?,factual_qa,"What causes different blood types?

Preliminary results suggest that testosterone, but not follicle-stimulating hormone (FSH), causes the changes in the menstrual cycle. It can also affect both testosterone levels and progestins, or a combination of all five. FSH regulates many important hormones, such as growth factors",15,46,0.9565217391304348,1.0,1.0,0.0,0.225,0.65,-0.13821209967136383,-0.11237721145153046,-0.14358451962471008,-0.047566305845975876,-0.14495983719825745,factual,-0.047566305845975876,-0.14358451962471008
